Scalar,ROI,Modality,Median,1-Percentile,25-Percentile,75-Percentile,99-Percentile,Mean,Std,Max,Min
dxz,WM,bssfp,1.537353379113547,1.149876632044173,1.3280459030052327,1.9006224777656813,57.98747810677711,4.753215702356845,11.929353125520063,63.47637676134784,1.1336951492554832
dxz,WM,dwi-tensor,0.6025770704031141,0.3447350047310814,0.5060683173078133,0.8142642676209876,28.90786428628179,1.8588469630663391,4.8253604064303754,28.90786428628179,0.3447350047310814
dxz,WM,pc-bssfp,1.3846086178158186,0.958691861142193,1.2239885001254165,1.626740811864784,55.45449627807552,4.045514198997023,10.394253128822644,58.19377515280693,0.9318235460890862
dxz,WM,t1w,1.3885753884560672,0.8195041746562415,0.9731408250406348,1.7458874052516364,59.95228900884363,3.880905184649018,10.313117920914328,59.95228900884363,0.8195041746562415
dyy,CSF,bssfp,0.15646809626622538,0.10612468831166087,0.13779727983754078,0.17800149483225208,0.22882491573369357,0.15837533728406383,0.031366077832507985,0.2415183400220805,0.1024475681372598
dyy,CSF,dwi-tensor,0.0677326205527449,0.0505138955317751,0.058186184396617324,0.08446815940271013,0.1216347755347459,0.07494427787459491,0.020223790846916723,0.1216347755347459,0.0505138955317751
dyy,CSF,pc-bssfp,0.1855325400112308,0.10890739102151145,0.1493312635534811,0.22897278072837432,0.3203875199264805,0.189093773544968,0.05087229858847618,0.3328816319911989,0.0986475259241783
dyy,CSF,t1w,0.1429769893517006,0.0917789091483836,0.11890126100191925,0.16782785982032097,0.2359748669379465,0.14610206333338555,0.03474863745536598,0.2359748669379465,0.0917789091483836
dyy,GM,bssfp,0.11692738013133411,0.08307687240600234,0.10416064852227845,0.1548691989640329,0.18940561005709752,0.12873594344377245,0.031266183606465714,0.1920241479441758,0.0804418472835275
dyy,GM,dwi-tensor,0.0674662055966507,0.052385706355592,0.05820071820275298,0.08460682714571524,0.1347943409022792,0.07547051210703591,0.022748508296622293,0.1347943409022792,0.052385706355592
dyy,GM,pc-bssfp,0.13370385668000995,0.08751238751840952,0.10860703795373375,0.1803271920709256,0.24691725786437926,0.14552942959250773,0.04268142831362776,0.2563157052610837,0.0841454538661234
dyy,GM,t1w,0.0971323549083197,0.0706753668227926,0.0845124272080192,0.14219408301345127,0.201345367858491,0.11547706654000521,0.03859647831921191,0.201345367858491,0.0706753668227926
dyy,WM,bssfp,0.12121971454585995,0.08169171409967552,0.09410405342640062,0.15792364701948974,0.23317452344577658,0.13307185280105233,0.04482186834692238,0.2348583541719617,0.0814715224299302
dyy,WM,dwi-tensor,0.07092378344272404,0.0577243459115873,0.06347863809242242,0.1125196786809819,0.1620067897596309,0.08697079282167389,0.03335463211976839,0.1620067897596309,0.0577243459115873
dyy,WM,pc-bssfp,0.11970073882927154,0.08370399748024242,0.10051049096502035,0.13215202620489103,0.1561198273092383,0.11925757815689828,0.02018528031632773,0.1562828325256809,0.083301622430373
