modality,pred_id,roi,ad,azimuth,dxx,dxy,dxz,dyy,dyz,dzz,fa,inclination,md,rd,ses,sub
bssfp,3,GM,0.1411849194030338,1.7623571486112892,0.0574973561548614,0.0568312563348122,0.0527406989636441,0.0612050894656249,0.0587619381265933,0.0629345619179127,0.3733767980706092,0.4836326562420504,0.1903159906633766,0.2266521378705812,2.0,117.0
bssfp,3,WM,0.1633110053897195,14.972780499188923,0.067332758112055,0.0635736128064795,0.0638449777105674,0.0700966743374314,0.0758750974411802,0.0768783224350709,0.4234220123584751,0.5103688202503895,0.2367611511001787,0.2992739442122545,2.0,117.0
bssfp,4,CSF,0.1481641032751659,1.795674037644909,0.0665606675995109,0.0827674804059618,0.0729336169937815,0.0688900929310615,0.0757528831611308,0.0681154223884381,0.2996637271849948,0.4644761844471853,0.2477777149505051,0.2239466392704014,2.0,117.0
bssfp,4,GM,0.1421611608356058,1.8188704298461595,0.0580837841354264,0.0571939728536716,0.0526560394594622,0.06167803114808,0.0590240862091276,0.063389189951228,0.3813435988382984,0.4826307109010507,0.1923756237210896,0.2294406084781121,2.0,117.0
bssfp,4,WM,0.1640727205933704,14.844493390862391,0.0679362132923664,0.0635108017362966,0.0630006932197664,0.070407333377707,0.0756214711216009,0.0774447627902865,0.427963345095022,0.5131136368897556,0.2386777311682633,0.3021862150434704,2.0,117.0
bssfp,5,CSF,0.1584185156392643,1.7208711492855104,0.0718851105775754,0.0852814384743033,0.0761598833298508,0.0744384714151718,0.0782292642641571,0.0737482140873687,0.303047613402102,0.4766272749549907,0.2679381786606525,0.2407614519867055,2.0,117.0
bssfp,5,GM,0.1450284086780056,1.7740636239167915,0.0593096641189362,0.0585919382594897,0.0546037052878001,0.0631061499441952,0.0608382533950218,0.0646371114035086,0.3799264913892398,0.5001675735583099,0.1946244059225718,0.2319815357552597,2.0,117.0
bssfp,5,WM,0.1617773097067778,14.312789277616924,0.0673699209316622,0.0658114834291749,0.0646929168031907,0.0701635349832685,0.0772077120577366,0.0773875954201501,0.4257432577762827,0.5160863020370468,0.2366101736071037,0.3005982132580447,2.0,117.0
bssfp,6,CSF,0.1837295489086984,1.5791524760430258,0.1712114821872637,0.4459714609278962,0.4776124820959723,0.179689235549737,0.4419358751501663,0.1677355398480075,0.3034130481157553,0.4687430034637049,0.2170607579190603,0.4004057208701123,3.0,117.0
bssfp,6,GM,0.1389731486794727,1.731461423126983,0.1746577420357071,0.5758485018020341,0.5371322226424151,0.1851474331796772,0.798427777437844,0.1945923161814442,0.3730823354669512,0.4868468915325129,0.1905516227241932,0.220392571073644,3.0,117.0
bssfp,6,WM,0.1630513285268446,2.312397963720666,0.2309971961065035,4.3215138324502425,57.99271958858699,0.2305647502399556,1.9807101772571447,0.2541739309340384,0.4184004280241072,0.5310332044318861,0.2357634894793105,0.2977864454266103,3.0,117.0
bssfp,7,CSF,0.1836984020818635,1.5557340501405637,0.169931924330679,0.4492525175676128,0.4278867117077222,0.176835566190028,0.4434770671589921,0.1664445247454485,0.3068642003425118,0.4711907815035919,0.2149433707797925,0.4014716499928508,3.0,117.0
bssfp,7,GM,0.1399082980735033,1.718348756241118,0.1768801413551432,0.5804024395130054,0.5255234203086597,0.1868400645752788,0.7709910312546694,0.1967057590875729,0.3815382529370192,0.4847740343458944,0.1924291147003295,0.2231899789173925,3.0,117.0
bssfp,7,WM,0.1638552385942085,1.968295725467708,0.2334935030589794,4.09987772332465,53.67863369812011,0.2323947505985433,1.8957237831702267,0.2567576030992465,0.4233489629617121,0.5151314005062336,0.2377457217074693,0.3007486819903459,3.0,117.0
bssfp,8,CSF,0.1957360288581516,1.5900438000263182,0.057038388784287,0.0508657231084788,0.0510705484397231,0.0593294302462298,0.0529699559477215,0.0575434167435265,0.3067086139842452,0.4812777830935063,0.2273629235430124,0.4148052362721347,3.0,117.0
bssfp,8,GM,0.1418860789431238,1.7245776592143465,0.0555509261064901,0.0506313289355727,0.0481843805632106,0.0589030764476488,0.0566049707651528,0.0609500536948836,0.3779448139345914,0.4974887267277187,0.1937659817656642,0.223862222233325,3.0,117.0
bssfp,8,WM,0.1615729915139299,2.001970017334556,0.0668846639003491,0.065753134425983,0.0633961580189204,0.0702948608560453,0.0756888438516008,0.0768072688370838,0.420695558081485,0.5168203313074063,0.2357892651011722,0.2993502295085786,3.0,117.0
bssfp,9,CSF,0.1026032365580982,1.4795836796512063,0.1186300021311442,0.2835216217290394,0.32785002700048,0.1261063391006797,0.25897521951149,0.1261614381425346,0.1944290995982422,0.4552001572823982,0.1172263538798499,0.1340190107852057,1.0,42.0
bssfp,9,GM,0.0855202884640397,1.6214812870816964,0.101941570466837,2.5405738599493044,2.9817345512347795,0.1081357532704155,0.2978793548479728,0.1085822478885399,0.174701986487986,0.4309397545734438,0.0994391627817172,0.1187058738655252,1.0,42.0
bssfp,9,WM,0.0919197483831594,2.5590120390358138,0.1082766169275666,1.2424428014891045,1.4212252495646207,0.1182185030126678,1.158842038220252,0.1187004237926789,0.1659991735237961,0.4511449750524877,0.0990009589635684,0.1191387866189562,1.0,42.0
bssfp,10,CSF,0.0925686513820261,1.458638397067212,0.0376957465017125,0.0428008839055653,0.046468408062165,0.0405931174522273,0.040165249015657,0.0394269301712723,0.1822180330589692,0.4484505536571718,0.1040221385763122,0.1190801139109054,1.0,42.0
bssfp,10,GM,0.0788098170711785,1.540331049646933,0.029206974216876,0.0414389418630617,0.0461261658383919,0.0310376423698435,0.0399702352983591,0.030371614960196,0.1649876540773523,0.4287832877062169,0.0894934528464602,0.1063285511604207,1.0,42.0
bssfp,10,WM,0.0881046122249521,2.7124111915093474,0.0288208427425799,0.0567915503859022,0.0613506933645955,0.0329182139728789,0.0626816101817918,0.033902814362383,0.1579275255718767,0.4477964116552892,0.0934907817255297,0.1121794730943383,1.0,42.0
bssfp,11,CSF,0.0968165112885684,1.4739134880392413,0.039759126918863,0.0421160936734955,0.0459617584240364,0.0429743520762353,0.0395249921103592,0.041798236466547,0.1859379158567837,0.4535455690883082,0.110284001978137,0.1262008558907315,1.0,42.0
bssfp,11,GM,0.0819531481699197,1.6113961229788485,0.0305042953861566,0.0408787544864567,0.0451793720019609,0.0328218393197271,0.039002295371437,0.0317450467843371,0.1655769987521656,0.4266052503220646,0.0947093830211829,0.1122021227347732,1.0,42.0
bssfp,11,WM,0.0912281732166371,2.4959730633992945,0.030344811819497,0.0561390593638555,0.0604623783751118,0.0345290498564493,0.0626668407172009,0.0349803802188075,0.162134156067428,0.4492606686448124,0.0993967055537269,0.1191093186550124,1.0,42.0
bssfp,12,CSF,0.3451645349826626,1.4986983187025922,0.1689274034048718,0.3391514211921494,0.3591556162876693,0.1878177402231537,0.2771636378586558,0.5111334098701157,0.2159958687797215,0.4616181816348626,0.2605159797754819,0.1683191298856226,2,42
bssfp,12,GM,0.457798668812635,1.6173525909955273,0.1993627352202167,0.4515697882439291,0.4678883185966442,0.1676519078051066,0.4066086505027839,0.2991766244696185,0.1918410482088207,0.4458643985572869,0.1638292810374759,0.1915216151245493,2,42
bssfp,12,WM,0.1115138610876387,1.9076228713855312,0.2104526987368075,1.222832566151708,1.2880597810173766,0.1431040346708987,1.34320417298641,0.1421507239217366,0.1770910743471526,0.4617000273084157,0.1304025441143763,0.2218209670720839,2,42
bssfp,13,CSF,0.3417013264128035,1.4875078170192175,0.154126521831649,0.3398789433903497,0.3324249039768987,0.1701969350233071,0.2727130381235828,0.4941329504523593,0.2020762231104335,0.4509460647876899,0.2495338056026178,0.1509859941706209,2.0,42.0
bssfp,13,GM,0.4613408771687159,1.6259637514399985,0.1942188467888336,0.4303785957646551,0.4363070872584628,0.1548371082560924,0.3771968795320732,0.2902374882931038,0.1813304554679543,0.437599386260431,0.1542495389466799,0.1766070756858545,2.0,42.0
bssfp,13,WM,0.1070591848724061,1.7374510628483404,0.2029258389249727,1.1477954597152755,1.1882758204260986,0.1355974473013756,1.3983738250790316,0.1370629561902676,0.1672605321386805,0.4503871243020091,0.1246362020247458,0.2095837001693634,2.0,42.0
bssfp,14,CSF,0.3592284029218057,1.4829246573178991,0.1670094315649865,0.3298411543566876,0.3342724193954023,0.185064813524707,0.2729830137951377,0.5180071114044399,0.2115925115646388,0.4572052057231249,0.2322156109209592,0.1669348748244934,2.0,42.0
bssfp,14,GM,0.4791152906109218,1.592466814155404,0.2014941525262629,0.4422976874375472,0.4446274165574799,0.1662468184789473,0.418410316776871,0.3006097266392308,0.1865272172435832,0.4404307588770419,0.1615348051969039,0.1871016820351025,2.0,42.0
bssfp,14,WM,0.1108568940490246,1.7706011266310824,0.207831883052837,1.1867894400996677,1.20513485539447,0.1418439500860035,1.4060413395796132,0.1415890596717052,0.1754300252184762,0.4568967610926455,0.1301318969365024,0.2215872323946342,2.0,42.0
bssfp,15,CSF,0.1406365454472268,1.44801176339266,0.1258970695349821,0.3582197200584079,0.3564433206708065,0.1440697123013748,0.3174471938472893,0.5902204360346212,0.2031060542668254,0.430191945839343,0.1351705563509347,0.154198028379225,3.0,42.0
bssfp,15,GM,0.1545597745165942,1.5559040813042866,0.1419186960654432,0.3725862329264996,0.4549468520461952,0.1549654710878544,0.3681735482665351,0.3042633815831788,0.1867484872282508,0.4303308869420716,0.1361915683614032,0.1670038117432909,3.0,42.0
bssfp,15,WM,0.1050823184918921,1.6530624248100398,0.1205942031236602,2.4013249818349065,1.539929744746044,0.1294032135241067,1.1436425755299853,0.1490685752128805,0.1687554450523539,0.4543550437116684,0.1173880629668666,0.1397887312019797,3.0,42.0
bssfp,16,CSF,0.1352907385165978,1.4481311745076055,0.1160233520408204,0.3854267153075227,0.3398464892917274,0.1333847455698028,0.3188594727366425,0.5727597251612953,0.1933506669070312,0.4267320743874672,0.126062434616534,0.1440794030179763,3.0,42.0
bssfp,16,GM,0.149356449521978,1.5469080694600912,0.1357119754635148,0.3800246760706009,0.4433155462580908,0.1455165853831451,0.3641893237109792,0.2937906432637315,0.1790282113808695,0.4273279252862647,0.1291791453905154,0.1583171261609424,3.0,42.0
bssfp,16,WM,0.1016575444983383,1.561327710518542,0.1158676646712201,2.578751813841404,1.5826590467535304,0.1239103026386095,1.0780988814453103,0.1449122023525016,0.1629400624321257,0.4494969482196642,0.1124519614101349,0.1340759021052488,3.0,42.0
bssfp,17,CSF,0.1367649231986409,1.447881961516199,0.1193769068723211,0.3636747305463582,0.3333524939477332,0.1369382268774722,0.3096561257443379,0.5771222184952848,0.1951221490479435,0.4252488898324219,0.128785667501223,0.1466652586709272,3.0,42.0
bssfp,17,GM,0.1504936006765717,1.5386347860842426,0.1365924648089218,0.3659029827732637,0.4399244984501554,0.1485193781338057,0.3540806007951579,0.2918054754182937,0.1780546700301121,0.4226293453062952,0.1319086020931194,0.1596576669157026,3.0,42.0
bssfp,17,WM,0.1043639006000995,1.6077860523796617,0.1196222709170054,2.732862765847549,1.4713170749417672,0.1282512975420225,1.1079759780120568,0.1453628202290764,0.1658561794503385,0.449585865571824,0.1174497845017027,0.1390347449694687,3.0,42.0
bssfp,18,CSF,0.1646382693343482,1.5003184873177235,0.0444740779170894,0.0455101834553479,0.0474270810720713,0.0475564384369935,0.0441912900297427,0.0443315046597613,0.2164129940300278,0.4286743830597788,0.1597826105956959,0.1750138718004009,1.0,86.0
bssfp,18,GM,0.1056317978876306,1.4837490924541397,0.0406655271705411,0.0454543694839453,0.0468013884200033,0.0437067519027913,0.0490973442437175,0.0428512664156231,0.225557329418013,0.4553953152972324,0.1354821483503897,0.1600753142003666,1.0,86.0
bssfp,18,WM,0.1036004039041203,1.8272172795537351,0.0387026816842548,0.0533934969768452,0.0536180548278693,0.0430025836971098,0.0637415037981934,0.0456925502233942,0.2340888218252045,0.5432548698802997,0.1373786610833999,0.1699138809724749,1.0,86.0
bssfp,19,CSF,0.1548759392132474,1.5597722172618955,0.042718892043008,0.0450693475657811,0.0465532985453823,0.0453956121585375,0.043858359461589,0.0419872501774104,0.21152116027065,0.4276870110823604,0.1526937884298279,0.1675154023778205,1.0,86.0
bssfp,19,GM,0.1017027505008164,1.5013499634142131,0.0387278822898173,0.0452431542455573,0.0462233406147001,0.0418739348991458,0.0497158988681475,0.0410124427126196,0.2244604996542445,0.453681204059845,0.1304742971544464,0.154548808123251,1.0,86.0
bssfp,19,WM,0.1030674353628234,1.6988042388456448,0.0387663552357649,0.0534260635298742,0.0541042301845428,0.0429138915724965,0.0634827203024527,0.0458945232793096,0.238149282560507,0.528317134457643,0.1381138742741706,0.1714843024644954,1.0,86.0
bssfp,20,CSF,0.1580896405567486,1.4886482344074548,0.1329665655765875,0.3263460083565367,0.868278743961225,0.1364019775025164,1.3511826813716077,0.1315225142084167,0.2170423669925776,0.4322750229218856,0.1574545036986531,0.1708310278719328,1.0,86.0
bssfp,20,GM,0.104016265802314,1.4817155811913838,0.1202848061051959,0.4737896640974263,0.5051866326416625,0.128340198111974,0.5543987605497637,0.1309768915695158,0.2267333443610644,0.4585466686834632,0.1346369412422675,0.1585166462196835,1.0,86.0
bssfp,20,WM,0.1046893674072822,1.8450770776426832,0.142212627102504,1.5714936587028565,1.5583731938961976,0.1518803193551814,1.687258620136182,0.1579664433558842,0.2427902619423876,0.5248092640419371,0.1407260356015044,0.1746692954471095,1.0,86.0
bssfp,21,CSF,0.2394402586105273,2.0597750085928146,0.155604729511537,0.6031758105086161,0.4530147578739147,0.1563804564750552,0.337410659252799,0.1720461495182244,0.2592210691830456,0.4393577796855056,0.2287203796213793,0.2415178122776718,2.0,86.0
bssfp,21,GM,0.150790082995817,1.6326029125295412,0.1276802964376343,0.5323156424102422,0.4704833000791092,0.135514831618344,0.5913482278113803,0.1368626715566787,0.2467652364574965,0.4688767260583339,0.1660442491684927,0.1900003315455392,2.0,86.0
bssfp,21,WM,0.1052019369693679,1.793711282668282,0.1398318956532224,1.960455206563344,3.2623160518294783,0.1515461227372579,2.4828265702658783,0.1564419257590114,0.2398910664701954,0.5443867967909848,0.1394417516280391,0.1751305138491979,2.0,86.0
bssfp,22,CSF,0.2306546461929393,2.0248940136795626,0.1476391311356808,0.5693558212144817,0.4376859412985943,0.1480873372044735,0.3235850650459267,0.1644230394758384,0.253823222915532,0.437501423673487,0.2223585045669149,0.2333350570998142,2.0,86.0
bssfp,22,GM,0.144847700106479,1.6484637112533422,0.1230759644535629,0.4923113140585928,0.4502538469841711,0.1317125380812011,0.5660181103654336,0.1344747948953797,0.245116475382561,0.4648751613342489,0.1629532258696573,0.1841957222406952,2.0,86.0
bssfp,22,WM,0.1041236287177413,1.719007150630345,0.1405544628147393,1.7831855020097316,2.7503503031219383,0.151708324497558,2.565949612708368,0.156997133578039,0.241928583619651,0.5318605806357236,0.1395492593855059,0.1756965943176241,2.0,86.0
bssfp,23,CSF,0.2300676423371954,2.226447986559797,0.1500439347560394,0.5788764066766914,0.4604819328929005,0.1523896029989788,0.3382546313454262,0.1664098928212678,0.2602923077061785,0.4429232667840497,0.2219879732149606,0.2359082320794277,2.0,86.0
bssfp,23,GM,0.1463678506229682,1.6766970569690625,0.1246654227713401,0.4768875280479878,0.4818404725236364,0.1336614320547934,0.5672195753097597,0.1363572330640653,0.246790182586812,0.4709946210128692,0.1646141279696949,0.1887811105176797,2.0,86.0
bssfp,23,WM,0.1060040398214422,1.890011299177164,0.143588246159617,1.801853634903998,2.324570837582144,0.1535443544005703,2.6736700181730035,0.158720572645776,0.2476190802339567,0.5281422569777726,0.1424789248211726,0.180015531171709,2.0,86.0
bssfp,24,CSF,0.2491413920754633,1.5199641075089645,0.1524857590047764,0.3012303649535685,0.3995365784238026,0.1520745530597903,0.3627320083575417,0.7636944203669422,0.2535171177676917,0.4199211932879635,0.3742760743776318,0.2537329031626147,3.0,86.0
bssfp,24,GM,0.1339860936355582,1.619442587148917,0.1270312279549299,0.4746568630117768,0.4486913308320952,0.1302683091873788,0.6032156960006739,0.1312391400658447,0.2380616725046614,0.4465934213513402,0.1603703213430636,0.1873322687396702,3.0,86.0
bssfp,24,WM,0.1023533582275271,1.9452786066553625,0.136201658633847,1.557790605555916,1.2147107761296,0.1484443430271692,2.704112173238466,0.1535873248208839,0.2271382394656026,0.5357498291205144,0.1364162331003022,0.1678743808106048,3.0,86.0
bssfp,25,CSF,0.2483461500976455,1.527081025138057,0.1158456113893309,0.1787992110421317,0.0993807034103387,0.0635028736174916,0.1227921258750672,0.0677630562034693,0.2514647617395833,0.4215761968176146,0.3626437526786206,0.2486401671178105,3.0,86.0
bssfp,25,GM,0.1326220152866345,1.7456536776839704,0.082234410052009,0.0674763481892122,0.0611572787661849,0.0494774970094692,0.0628369206303984,0.0551716988061454,0.2404156254208145,0.4520369312143917,0.1597409763662577,0.1843279967975815,3.0,86.0
bssfp,25,WM,0.1030082280736502,2.0080473239576038,0.0387763139079719,0.0538313773584786,0.0543383034604421,0.0427383643293091,0.064265425376068,0.0455393768621405,0.2357692429589396,0.5300151614819653,0.1383496099854767,0.1708807245259913,3.0,86.0
bssfp,26,CSF,0.2432262872106365,1.5377379829458198,0.1203139376347767,0.1756410230183649,0.0990287108432243,0.0653037412840965,0.1210281270650337,0.0692504783021307,0.2573073459691488,0.4272230091140687,0.3714387611740198,0.2534910443437925,3.0,86.0
bssfp,26,GM,0.134576768795821,1.637648481195648,0.0856982784164614,0.0673654110356378,0.060794549805142,0.0512428879740395,0.0621659763393871,0.0563623219363667,0.2437088286864737,0.4557545232986302,0.1630862311661123,0.1907861004923243,3.0,86.0
bssfp,26,WM,0.1049721015553516,1.999922526231372,0.0399215682809963,0.0533075699749191,0.0542999467205248,0.0433671464858393,0.0645511673166904,0.0463338545871091,0.2397439247442615,0.5255596862340038,0.1413122704403633,0.1745281608041252,3.0,86.0
bssfp,27,CSF,0.1013068803543892,1.7029985462374149,0.0407260611185173,0.0410563177548511,0.0433058252776931,0.0427971571069429,0.0388988855776102,0.0405940848132057,0.1814707858900932,0.4490778901922173,0.1122687599761063,0.1249819574807531,1.0,70.0
bssfp,27,GM,0.0882788464088092,3.1502121952317004,0.0323998938341606,0.0442227046912149,0.0465640596867423,0.0339947872408388,0.0448437826583536,0.0335140754191534,0.1672181566031731,0.4392000772858253,0.0987035347372369,0.1135111346795994,1.0,70.0
bssfp,27,WM,0.0938186035323909,1.714671845231903,0.0347080129504049,0.06007924636769,0.0643665832070475,0.0382612629825553,0.0638945945916313,0.034079423113168,0.1728575750793905,0.4058694038295931,0.1093076971044586,0.1322082670561359,1.0,70.0
bssfp,28,CSF,0.092238598814485,1.702306960874451,0.1051385785083259,0.2717710118323743,0.3073258941001491,0.109661232319377,2.5569912452398773,0.1056925307680934,0.1789639843859596,0.4465317553002781,0.1017552804218277,0.1141504156021117,1.0,70.0
bssfp,28,GM,0.0832065468019045,3.1324182136881817,0.0946683210618606,0.3865066453268874,0.3883590492325094,0.0981339257280869,0.9856036514375528,0.0978722359549798,0.1582377985591133,0.4285830347411022,0.0906708912609922,0.1035978104205437,1.0,70.0
bssfp,28,WM,0.0918062996844175,1.767464881429842,0.1186706586325038,1.089393123297548,1.55691291454618,0.1265327243252698,1.0996994251234242,0.1143281834461641,0.1701073287917491,0.3920868141424665,0.1079256085918357,0.1311800267271633,1.0,70.0
bssfp,29,CSF,0.1030921052576905,1.7007854197916517,0.0413394880440794,0.0408604144277145,0.0428559973342942,0.0437854805631511,0.0388510647493835,0.0410404316195062,0.1814299188089343,0.4518749693981225,0.1137208908160463,0.1258340806476156,1.0,70.0
bssfp,29,GM,0.0887673747260295,3.1974186513615277,0.032967537384239,0.0443691896622968,0.0459842177458638,0.0345354029595794,0.0439375451935075,0.0329909269425345,0.1652354435000263,0.4393122775488325,0.099173334009243,0.1134096057391461,1.0,70.0
bssfp,29,WM,0.0948757228727938,1.6843381404668871,0.034916037803413,0.0584868071882777,0.0645236575973336,0.0385665624830997,0.0627121808299638,0.0339252928914344,0.1689507144327706,0.4030459561568021,0.1098096699763623,0.1311919839164235,1.0,70.0
bssfp,30,CSF,0.2144675215802984,1.5783659269172,0.0746716994873907,0.0933450021726725,0.0904526247567565,0.0776888534774574,0.0857160051197163,0.0758916742884767,0.2058731440916607,0.4426551835684866,0.1756921103697915,0.1754380387530785,2.0,70.0
bssfp,30,GM,0.0929090898264531,1.821316315812641,0.0330640357666126,0.0460927217590963,0.0478718488368115,0.0349996196875266,0.0471185484827382,0.0344379621995064,0.1686200756616782,0.43357399923302,0.1036351161108402,0.1149916683997265,2.0,70.0
bssfp,30,WM,0.0906300971628601,1.7547444349118797,0.0338604067996972,0.0579105932560653,0.0630765288436423,0.0371317142727146,0.0616696388164412,0.0330957797919763,0.1703159722388205,0.4032384137322447,0.1096075093129942,0.1310368453821289,2.0,70.0
bssfp,31,CSF,0.206091029700764,1.5883294681193207,0.1845487371751097,0.4685832113108735,0.4661189757162516,0.1717183714548219,0.3274969560275865,0.2179485360960016,0.2037399408178802,0.4420189830151947,0.1660838882382757,0.1660666045120414,2.0,70.0
bssfp,31,GM,0.0891914805074303,1.7245630839237218,0.1005462557851361,0.7013326708504165,0.5027882678822927,0.1082292914654371,0.4392610515287663,0.1049359814402191,0.1596581925190855,0.4274842669861291,0.0968814344355932,0.10646708710979,2.0,70.0
bssfp,31,WM,0.0891789340503804,1.6756275903940483,0.119708454071377,1.809247921097489,1.1583370715541388,0.1330516401853267,2.429095485719417,0.1161728711286348,0.1698676501820926,0.3909725418834611,0.1087405472669748,0.1307555790997825,2.0,70.0
bssfp,32,CSF,0.2157471936438353,1.6552657609253023,0.1946266998440087,0.4826099594390087,0.4658576030883418,0.1814731804974632,0.3316334337349015,0.2291034887430448,0.2053072391109878,0.4461521341505909,0.1796391841487363,0.1769279937880371,2.0,70.0
bssfp,32,GM,0.09415768964209,1.775872838322415,0.1097328180700507,0.787763754197491,0.5711588301201607,0.1174586270287091,0.4567722642525647,0.1118025397700209,0.166916204466276,0.4325398965170035,0.1052251013404789,0.1164872426593632,2.0,70.0
bssfp,32,WM,0.0917433529738138,1.7118115164794057,0.1208491885548295,2.42707008694457,1.295007879153525,0.1334861091027886,4.004081344532199,0.116384819841623,0.1676343599188284,0.3990710890717099,0.1101367467791349,0.130468980248695,2.0,70.0
bssfp,33,CSF,2.6666064786410804,1.6585950464748558,0.068494958236648,0.0653401961028826,0.0712097532289999,0.0682896816856398,0.0655473502912288,0.0661420978179263,0.2048717313922814,0.4421430479210878,0.1770300503837688,0.2208511281897732,3.0,70.0
bssfp,33,GM,0.1164008064062407,1.6381716059932696,0.0477339424348163,0.0526179445539296,0.0626863329380197,0.0547792023403576,0.054228548027248,0.0461609219404701,0.1720989273777028,0.4345461830005326,0.1048473866331874,0.1212076928335244,3.0,70.0
bssfp,33,WM,0.0934221055354631,2.325815715064927,0.0360643304944785,0.0620727013323099,0.0651766920776002,0.0387266575723284,0.0634388235718359,0.0358349736082508,0.1734213089486354,0.4046471221670502,0.1099464425190368,0.1338317640164881,3.0,70.0
bssfp,34,CSF,2.5841043147144056,1.6656162390203184,0.2138666210064918,0.3702729454084939,0.6295806392752687,0.167929041197116,0.331111857137793,0.2169366462237952,0.200688950445504,0.4383478598747786,0.1656763963249128,0.2083695895290091,3.0,70.0
bssfp,34,GM,0.1114874270916326,1.626684401119022,0.1011311534602653,0.4810440048684453,0.6425090170348273,0.106477762783978,0.6042815011004411,0.1090420353773477,0.1620432964774188,0.4252892486627974,0.096758881814779,0.11123478807387,3.0,70.0
bssfp,34,WM,0.0914502940524885,2.293218888694893,0.1192818771981793,1.5053334644075298,1.9961370264157736,0.1263638144988005,1.8571129237507344,0.1499620686152092,0.1706333200478383,0.3905710473309826,0.1086058042112133,0.132777079642775,3.0,70.0
bssfp,35,CSF,2.542675664543944,1.6783548781129884,0.2235949658705366,0.3799022346563047,0.5657619529392722,0.1794526619354121,0.3362767571939683,0.2255338571752126,0.2032008021446598,0.4437959714358677,0.1763163593192706,0.2169082152322305,3.0,70.0
bssfp,35,GM,0.1163751575039771,1.6221070302749594,0.110393966341702,0.4937059666729488,0.6085188727368539,0.1152979851544138,0.6197039573767991,0.1156892516419944,0.1690215732229101,0.434218662898683,0.1045446996617751,0.1202575382858086,3.0,70.0
bssfp,35,WM,0.0942775594117783,2.20689225913652,0.1209661160830665,1.3438599871629102,2.3921927567457444,0.1278426723202037,1.6351183687410256,0.1514521791230007,0.168957698436589,0.4043469502008226,0.1102404676128285,0.1323996251815556,3.0,70.0
bssfp,36,CSF,0.1203524254473559,1.5017749045158917,0.0522850624331794,0.0406520544232165,0.0395888987211248,0.055661797427022,0.0409648640693015,0.0537117115370368,0.2508631075675415,0.4501040000036047,0.1469538697690746,0.1665663567534869,1.0,28.0
bssfp,36,GM,0.1253042118314288,1.5552070817740953,0.0499695132959389,0.0447378223629869,0.0436567374328341,0.051979952847574,0.0468069831803723,0.0520566640219287,0.3000554838654445,0.4633515997358002,0.1634783623989101,0.190879692900954,1.0,28.0
bssfp,36,WM,0.1503366188434517,2.2743529563462017,0.0559931009273796,0.0623472733385427,0.0608742423659127,0.0586734863686708,0.0695417043252112,0.0617250081478775,0.295250416119515,0.5024402256304412,0.1956252952821348,0.236191455509498,1.0,28.0
