Scalar,ROI,Modality,Median,1-Percentile,25-Percentile,75-Percentile,99-Percentile,Mean,Std,Max,Min
dxx,CSF,bssfp,0.2297543265851423,0.06047129065249353,0.08515481416615195,0.2817213492322805,0.38052329949910707,0.19891242427883718,0.1265570841284955,0.94642863796262,0.0597614404460592
dxx,CSF,dwi-tensor,0.09761552051519265,0.0464469941327246,0.0578824907269637,0.2718189639822938,0.3867321410895954,0.1644614756148597,0.11607631661974974,0.390131887888198,0.0464469941327246
dxx,CSF,pc-bssfp,0.21073416415098634,0.050171261074972336,0.0671264823989488,0.2649290628045765,0.3274754926449644,0.18220969230547118,0.12091765204196771,0.9522846284694232,0.0485458912886598
dxx,CSF,t1w,0.171789940395718,0.04252359557940187,0.07226739633602153,0.24622327121024595,0.8323410114593937,0.17521940807033454,0.1283222456182449,0.8700989508208421,0.0405900721409804
dxx,GM,bssfp,0.22763379953725374,0.050389278506485724,0.06767968292105402,0.2717631159901627,0.46053597503638377,0.1852995608295716,0.11868626898831475,0.4636270453738393,0.0493223417416653
dxx,GM,dwi-tensor,0.106696461741916,0.06431857005454655,0.0775514494516853,0.3812541484411393,0.5455473465125834,0.2294033436800322,0.1672016460313948,0.5455473465125834,0.0642977360867436
dxx,GM,pc-bssfp,0.22236612005540715,0.0467704114827045,0.055751878999380826,0.25055432080002443,0.4299147609567798,0.16959595715948736,0.10561872365139774,0.4642291254244899,0.0461001109311278
dxx,GM,t1w,0.1661665938860227,0.03398281624126809,0.05739715330408422,0.23032823310741524,0.4791911359452163,0.17136912664837337,0.11799820031147457,0.4850085678981424,0.0338532088609429
dxx,WM,bssfp,0.09882730453362795,0.04610920767510776,0.058164478142918946,0.261202418561851,0.4461108078536025,0.17579705292536568,0.11996096327936363,0.4472075890451453,0.0460394467820314
dxx,WM,dwi-tensor,0.11291685186171604,0.07545706044302762,0.08627717524906894,0.4494473636016393,0.5682808894759771,0.2628886178501666,0.19219091358216156,0.5749259770908152,0.0754419430435091
dxx,WM,pc-bssfp,0.24189081074453955,0.04915005521668314,0.05558728232553125,0.26181384598056034,0.2863698833635356,0.16847055718959705,0.10453039884384877,0.2942672513440734,0.048961285941812
dxx,WM,t1w,0.18808768935495285,0.03831524288172716,0.0562336240606284,0.2579775132906969,0.4736107257221237,0.18988521496220387,0.1364547166552854,0.4736682390003535,0.0377984775728393
dxy,CSF,bssfp,0.12020896184865171,0.03357470434803186,0.06289953583981697,29.882856904389133,65.77623044213031,16.288822227325088,19.253130530429033,70.79092663906421,0.031904791931148
dxy,CSF,dwi-tensor,0.0901734752848672,0.0588433867151498,0.0772963758841621,55.89472382964833,105.79176282068894,27.828573092126028,32.784587888229034,105.79176282068894,0.0588433867151498
dxy,CSF,pc-bssfp,25.124029193723146,0.04312833413222624,0.0578316800761601,33.934454906245854,60.222375538265474,19.348644781957226,19.153354173087045,60.57868812525583,0.0425262187242549
dxy,CSF,t1w,18.949676840921622,0.03539905964959478,0.067405390100545,30.74580981582616,82.35550414176784,20.42273833474002,22.524232728772375,82.35550414176784,0.0315295100375165
dxy,GM,bssfp,0.1047840648920544,0.03520469728766195,0.06792328657364502,33.657641997453545,96.72367281962893,18.48966078724125,23.283723928080654,99.25061471325807,0.03076277644637
dxy,GM,dwi-tensor,0.09704074345920635,0.0750195439332824,0.08481881217798029,56.53002728502145,105.03939136747195,28.47536071422041,34.03264030877918,116.4365854193671,0.0750195439332824
dxy,GM,pc-bssfp,25.31016416321213,0.052594100777477774,0.062169290667995425,36.200381324459606,79.64455817551911,21.00743707137909,21.574433129743472,81.28503356795275,0.0521158694926684
dxy,GM,t1w,21.53018330944409,0.038856979942237774,0.07016886021889504,38.87601047744208,98.51575506217988,23.20919367903603,25.46549474493621,125.18782835568192,0.0388359928275791
dxy,WM,bssfp,0.0911185485263575,0.05164317464064665,0.07386743174939815,18.227221589630744,58.921968291733975,9.898835287598624,12.878930727131177,71.13741332609253,0.0443900830564472
dxy,WM,dwi-tensor,0.1013207493796986,0.0804546459038322,0.09255015329625,24.943210948249103,90.02882008170332,13.455451437439557,17.706131857438415,93.0218643978898,0.0804546459038322
dxy,WM,pc-bssfp,15.295013090492375,0.0680153968771979,0.07388173180419245,18.713389997234902,30.31213575389333,10.658115851340293,10.167892828371933,30.78992703727237,0.067690498901534
dxy,WM,t1w,12.097377575004943,0.04646371722562565,0.0703716240974232,16.479940106560143,61.342496499999044,11.11244611217431,12.318263428927061,62.87625374421066,0.0464448451449382
dxz,CSF,bssfp,0.1781042064731359,0.04988052417742965,0.085385319054264,49.171715639780835,96.21069627600205,25.746243935101347,29.94043105098956,102.2577565058702,0.0461231657903104
dxz,CSF,dwi-tensor,0.10692119003525094,0.0759234745463321,0.09423831975615862,66.87193211243559,194.0434445968197,36.23953235065682,45.38174772592334,198.72514876073885,0.0759234745463321
dxz,CSF,pc-bssfp,25.27379179546324,0.04099441705606886,0.0579042388694141,37.809414661213,67.09162921747765,20.832738807802667,20.687780634941006,71.77051786408796,0.0404599332184385
dxz,CSF,t1w,18.85150487617011,0.0371136327823231,0.06629124536859475,38.85349700925828,82.65642775245989,23.42602858451712,24.63280556759845,82.65642775245989,0.0329977270700311
dxz,GM,bssfp,0.1253847372711018,0.05261537274578915,0.08482592188612433,45.450586670534,73.55370353262458,22.335365787115578,24.581866931300514,74.85650910489906,0.0433053915910521
dxz,GM,dwi-tensor,0.1154839499177469,0.0922254444260827,0.10236102563671118,66.51746578945982,143.92916893596606,32.30069568022093,38.59952061406417,143.92916893596606,0.0922254444260827
dxz,GM,pc-bssfp,26.879385643358745,0.04956902479348476,0.06035006144872525,36.57430275756972,51.515392012242344,20.313455458955747,19.7732217244163,83.96263958671027,0.0490593946146138
dxz,GM,t1w,22.436801801807125,0.03990530435675762,0.06985136135458987,34.5769405703689,108.89914444057068,22.085664862081178,24.262501992638434,108.89914444057068,0.0397834532204636
dxz,WM,bssfp,0.10907113637042505,0.06487358519625558,0.0876484368770945,21.697697756237986,75.22112818966592,12.663111785211598,17.591942155462576,95.22470298336764,0.0550634166495257
dxz,WM,dwi-tensor,0.12258432134417935,0.1003130287343821,0.1115692779643749,29.043922920957577,88.25200233667088,16.58649853406955,22.022488293378377,88.7884781817607,0.1003130287343821
dxz,WM,pc-bssfp,13.205426166734402,0.0653513713005471,0.07161610719027953,17.482696565457033,58.51080028727286,12.01013596617548,14.007456435187526,62.943253965566576,0.065253133731046
dxz,WM,t1w,10.252236541543772,0.0491653354510652,0.06693581122627956,16.16588857000837,71.63565713743273,12.06584482258605,15.242670416327671,72.81895842031443,0.0491216370798695
dyy,CSF,bssfp,0.16744022895314636,0.06219323084294384,0.08715865960821997,0.28719445464094145,0.4226637667326275,0.1953683069399675,0.11798286319076062,0.6154086938317928,0.0616839558043627
dyy,CSF,dwi-tensor,0.08545242137610876,0.0356978024623999,0.046442080695564575,0.204489005442547,0.3634391927588845,0.13356496061472298,0.10079857722107467,0.3634391927588845,0.0356878073233116
dyy,CSF,pc-bssfp,0.20327793787859816,0.050945017073429626,0.06781291164294015,0.26506903639905194,0.4343496167565261,0.17660071309420305,0.10242651909093752,0.4474257301770073,0.0486092284917749
dyy,CSF,t1w,0.1719324481907641,0.04470559404834012,0.0728728600233854,0.249938751974455,0.3395724801271913,0.16618106403892566,0.0963781121950155,0.5092402375833722,0.0412360422806673
dyy,GM,bssfp,0.1018127632224392,0.05298694665284378,0.0680216802001112,0.2819428460178116,0.4167799090077365,0.18331770167268419,0.11893401930914,0.4201822131688418,0.0519413337449768
dyy,GM,dwi-tensor,0.1016029675749549,0.05112997928438133,0.06420040938290678,0.3160060273844804,0.4774823359633262,0.19872366543128364,0.1483338921355085,0.4817714587541221,0.0511129691105166
dyy,GM,pc-bssfp,0.213683193777934,0.04522963531106226,0.054422613205659276,0.24056079472434005,0.3047812830209729,0.15878658647191024,0.09719736108261272,0.308155311326939,0.045054903980947
dyy,GM,t1w,0.1618892871890698,0.035531853322891764,0.056675657884367354,0.2314468900538493,0.381315016195142,0.162738192376903,0.10795899504428078,0.3816518160220375,0.0341216176816325
dyy,WM,bssfp,0.1119356941322849,0.04913662609354971,0.07018993807570795,0.30344120720862344,0.47481081942729925,0.2010780235767786,0.1353459981280929,0.4978752034759475,0.0475905702896653
dyy,WM,dwi-tensor,0.1170173471725812,0.07353089185491073,0.0853152381063349,0.4162062338662711,0.5583541764426099,0.25148459979355814,0.1814839427667389,0.5668776279403934,0.0735275299766496
